id,name,height,weight,lang,types
713,avalugg,20,5050,"[['クレベース', 'ja-Hrkt'], ['Crebase', 'roomaji'], ['크레베이스', 'ko'], ['冰岩怪', 'zh-Hant'], ['Séracrawl', 'fr'], ['Arktilas', 'de'], ['Avalugg', 'es'], ['Avalugg', 'it'], ['Avalugg', 'en'], ['クレベース', 'ja'], ['冰岩怪', 'zh-Hans']]","[[1, 'ice']]"
714,noibat,5,80,"[['オンバット', 'ja-Hrkt'], ['Onbat', 'roomaji'], ['음뱃', 'ko'], ['嗡蝠', 'zh-Hant'], ['Sonistrelle', 'fr'], ['eF-eM', 'de'], ['Noibat', 'es'], ['Noibat', 'it'], ['Noibat', 'en'], ['オンバット', 'ja'], ['嗡蝠', 'zh-Hans']]","[[1, 'flying'], [2, 'dragon']]"
715,noivern,15,850,"[['オンバーン', 'ja-Hrkt'], ['Onvern', 'roomaji'], ['음번', 'ko'], ['音波龍', 'zh-Hant'], ['Bruyverne', 'fr'], ['UHaFnir', 'de'], ['Noivern', 'es'], ['Noivern', 'it'], ['Noivern', 'en'], ['オンバーン', 'ja'], ['音波龙', 'zh-Hans']]","[[1, 'flying'], [2, 'dragon']]"
716,xerneas,30,2150,"[['ゼルネアス', 'ja-Hrkt'], ['Xerneas', 'roomaji'], ['제르네아스', 'ko'], ['哲爾尼亞斯', 'zh-Hant'], ['Xerneas', 'fr'], ['Xerneas', 'de'], ['Xerneas', 'es'], ['Xerneas', 'it'], ['Xerneas', 'en'], ['ゼルネアス', 'ja'], ['哲尔尼亚斯', 'zh-Hans']]","[[1, 'fairy']]"
717,yveltal,58,2030,"[['イベルタル', 'ja-Hrkt'], ['Yveltal', 'roomaji'], ['이벨타르', 'ko'], ['伊裴爾塔爾', 'zh-Hant'], ['Yveltal', 'fr'], ['Yveltal', 'de'], ['Yveltal', 'es'], ['Yveltal', 'it'], ['Yveltal', 'en'], ['イベルタル', 'ja'], ['伊裴尔塔尔', 'zh-Hans']]","[[1, 'dark'], [2, 'flying']]"
718,zygarde-50,50,3050,"[['ジガルデ', 'ja-Hrkt'], ['Zygarde', 'roomaji'], ['지가르데', 'ko'], ['基格爾德', 'zh-Hant'], ['Zygarde', 'fr'], ['Zygarde', 'de'], ['Zygarde', 'es'], ['Zygarde', 'it'], ['Zygarde', 'en'], ['ジガルデ', 'ja'], ['基格尔德', 'zh-Hans']]","[[1, 'dragon'], [2, 'ground']]"
719,diancie,7,88,"[['ディアンシー', 'ja-Hrkt'], ['Diancie', 'roomaji'], ['디안시', 'ko'], ['蒂安希', 'zh-Hant'], ['Diancie', 'fr'], ['Diancie', 'de'], ['Diancie', 'es'], ['Diancie', 'it'], ['Diancie', 'en'], ['ディアンシー', 'ja'], ['蒂安希', 'zh-Hans']]","[[1, 'rock'], [2, 'fairy']]"
720,hoopa,5,90,"[['フーパ', 'ja-Hrkt'], ['Hoopa', 'roomaji'], ['후파', 'ko'], ['胡帕', 'zh-Hant'], ['Hoopa', 'fr'], ['Hoopa', 'de'], ['Hoopa', 'es'], ['Hoopa', 'it'], ['Hoopa', 'en'], ['フーパ', 'ja'], ['胡帕', 'zh-Hans']]","[[1, 'psychic'], [2, 'ghost']]"
721,volcanion,17,1950,"[['ボルケニオン', 'ja-Hrkt'], ['Volcanion', 'roomaji'], ['볼케니온', 'ko'], ['波爾凱尼恩', 'zh-Hant'], ['Volcanion', 'fr'], ['Volcanion', 'de'], ['Volcanion', 'es'], ['Volcanion', 'it'], ['Volcanion', 'en'], ['ボルケニオン', 'ja'], ['波尔凯尼恩', 'zh-Hans']]","[[1, 'fire'], [2, 'water']]"
722,rowlet,3,15,"[['モクロー', 'ja-Hrkt'], ['Mokuroh', 'roomaji'], ['나몰빼미', 'ko'], ['木木梟', 'zh-Hant'], ['Brindibou', 'fr'], ['Bauz', 'de'], ['Rowlet', 'es'], ['Rowlet', 'it'], ['Rowlet', 'en'], ['モクロー', 'ja'], ['木木枭', 'zh-Hans']]","[[1, 'grass'], [2, 'flying']]"
723,dartrix,7,160,"[['フクスロー', 'ja-Hrkt'], ['Fukuthrow', 'roomaji'], ['빼미스로우', 'ko'], ['投羽梟', 'zh-Hant'], ['Efflèche', 'fr'], ['Arboretoss', 'de'], ['Dartrix', 'es'], ['Dartrix', 'it'], ['Dartrix', 'en'], ['フクスロー', 'ja'], ['投羽枭', 'zh-Hans']]","[[1, 'grass'], [2, 'flying']]"
724,decidueye,16,366,"[['ジュナイパー', 'ja-Hrkt'], ['Junaiper', 'roomaji'], ['모크나이퍼', 'ko'], ['狙射樹梟', 'zh-Hant'], ['Archéduc', 'fr'], ['Silvarro', 'de'], ['Decidueye', 'es'], ['Decidueye', 'it'], ['Decidueye', 'en'], ['ジュナイパー', 'ja'], ['狙射树枭', 'zh-Hans']]","[[1, 'grass'], [2, 'ghost']]"
725,litten,4,43,"[['ニャビー', 'ja-Hrkt'], ['Nyabby', 'roomaji'], ['냐오불', 'ko'], ['火斑喵', 'zh-Hant'], ['Flamiaou', 'fr'], ['Flamiau', 'de'], ['Litten', 'es'], ['Litten', 'it'], ['Litten', 'en'], ['ニャビー', 'ja'], ['火斑喵', 'zh-Hans']]","[[1, 'fire']]"
726,torracat,7,250,"[['ニャヒート', 'ja-Hrkt'], ['Nyaheat', 'roomaji'], ['냐오히트', 'ko'], ['炎熱喵', 'zh-Hant'], ['Matoufeu', 'fr'], ['Miezunder', 'de'], ['Torracat', 'es'], ['Torracat', 'it'], ['Torracat', 'en'], ['ニャヒート', 'ja'], ['炎热喵', 'zh-Hans']]","[[1, 'fire']]"
727,incineroar,18,830,"[['ガオガエン', 'ja-Hrkt'], ['Gaogaen', 'roomaji'], ['어흥염', 'ko'], ['熾焰咆哮虎', 'zh-Hant'], ['Félinferno', 'fr'], ['Fuegro', 'de'], ['Incineroar', 'es'], ['Incineroar', 'it'], ['Incineroar', 'en'], ['ガオガエン', 'ja'], ['炽焰咆哮虎', 'zh-Hans']]","[[1, 'fire'], [2, 'dark']]"
728,popplio,4,75,"[['アシマリ', 'ja-Hrkt'], ['Ashimari', 'roomaji'], ['누리공', 'ko'], ['球球海獅', 'zh-Hant'], ['Otaquin', 'fr'], ['Robball', 'de'], ['Popplio', 'es'], ['Popplio', 'it'], ['Popplio', 'en'], ['アシマリ', 'ja'], ['球球海狮', 'zh-Hans']]","[[1, 'water']]"
729,brionne,6,175,"[['オシャマリ', 'ja-Hrkt'], ['Osyamari', 'roomaji'], ['키요공', 'ko'], ['花漾海獅', 'zh-Hant'], ['Otarlette', 'fr'], ['Marikeck', 'de'], ['Brionne', 'es'], ['Brionne', 'it'], ['Brionne', 'en'], ['オシャマリ', 'ja'], ['花漾海狮', 'zh-Hans']]","[[1, 'water']]"
730,primarina,18,440,"[['アシレーヌ', 'ja-Hrkt'], ['Ashirene', 'roomaji'], ['누리레느', 'ko'], ['西獅海壬', 'zh-Hant'], ['Oratoria', 'fr'], ['Primarene', 'de'], ['Primarina', 'es'], ['Primarina', 'it'], ['Primarina', 'en'], ['アシレーヌ', 'ja'], ['西狮海壬', 'zh-Hans']]","[[1, 'water'], [2, 'fairy']]"
731,pikipek,3,12,"[['ツツケラ', 'ja-Hrkt'], ['Tsutsukera', 'roomaji'], ['콕코구리', 'ko'], ['小篤兒', 'zh-Hant'], ['Picassaut', 'fr'], ['Peppeck', 'de'], ['Pikipek', 'es'], ['Pikipek', 'it'], ['Pikipek', 'en'], ['ツツケラ', 'ja'], ['小笃儿', 'zh-Hans']]","[[1, 'normal'], [2, 'flying']]"
732,trumbeak,6,148,"[['ケララッパ', 'ja-Hrkt'], ['Kerarappa', 'roomaji'], ['크라파', 'ko'], ['喇叭啄鳥', 'zh-Hant'], ['Piclairon', 'fr'], ['Trompeck', 'de'], ['Trumbeak', 'es'], ['Trumbeak', 'it'], ['Trumbeak', 'en'], ['ケララッパ', 'ja'], ['喇叭啄鸟', 'zh-Hans']]","[[1, 'normal'], [2, 'flying']]"
733,toucannon,11,260,"[['ドデカバシ', 'ja-Hrkt'], ['Dodekabashi', 'roomaji'], ['왕큰부리', 'ko'], ['銃嘴大鳥', 'zh-Hant'], ['Bazoucan', 'fr'], ['Tukanon', 'de'], ['Toucannon', 'es'], ['Toucannon', 'it'], ['Toucannon', 'en'], ['ドデカバシ', 'ja'], ['铳嘴大鸟', 'zh-Hans']]","[[1, 'normal'], [2, 'flying']]"
734,yungoos,4,60,"[['ヤングース', 'ja-Hrkt'], ['Youngoose', 'roomaji'], ['영구스', 'ko'], ['貓鼬少', 'zh-Hant'], ['Manglouton', 'fr'], ['Mangunior', 'de'], ['Yungoos', 'es'], ['Yungoos', 'it'], ['Yungoos', 'en'], ['ヤングース', 'ja'], ['猫鼬少', 'zh-Hans']]","[[1, 'normal']]"
735,gumshoos,7,142,"[['デカグース', 'ja-Hrkt'], ['Dekagoose', 'roomaji'], ['형사구스', 'ko'], ['貓鼬探長', 'zh-Hant'], ['Argouste', 'fr'], ['Manguspektor', 'de'], ['Gumshoos', 'es'], ['Gumshoos', 'it'], ['Gumshoos', 'en'], ['デカグース', 'ja'], ['猫鼬探长', 'zh-Hans']]","[[1, 'normal']]"
736,grubbin,4,44,"[['アゴジムシ', 'ja-Hrkt'], ['Agojimushi', 'roomaji'], ['턱지충이', 'ko'], ['強顎雞母蟲', 'zh-Hant'], ['Larvibule', 'fr'], ['Mabula', 'de'], ['Grubbin', 'es'], ['Grubbin', 'it'], ['Grubbin', 'en'], ['アゴジムシ', 'ja'], ['强颚鸡母虫', 'zh-Hans']]","[[1, 'bug']]"
737,charjabug,5,105,"[['デンヂムシ', 'ja-Hrkt'], ['Dendimushi', 'roomaji'], ['전지충이', 'ko'], ['蟲電寶', 'zh-Hant'], ['Chrysapile', 'fr'], ['Akkup', 'de'], ['Charjabug', 'es'], ['Charjabug', 'it'], ['Charjabug', 'en'], ['デンヂムシ', 'ja'], ['虫电宝', 'zh-Hans']]","[[1, 'bug'], [2, 'electric']]"
738,vikavolt,15,450,"[['クワガノン', 'ja-Hrkt'], ['Kuwagannon', 'roomaji'], ['투구뿌논', 'ko'], ['鍬農炮蟲', 'zh-Hant'], ['Lucanon', 'fr'], ['Donarion', 'de'], ['Vikavolt', 'es'], ['Vikavolt', 'it'], ['Vikavolt', 'en'], ['クワガノン', 'ja'], ['锹农炮虫', 'zh-Hans']]","[[1, 'bug'], [2, 'electric']]"
739,crabrawler,6,70,"[['マケンカニ', 'ja-Hrkt'], ['Makenkani', 'roomaji'], ['오기지게', 'ko'], ['好勝蟹', 'zh-Hant'], ['Crabagarre', 'fr'], ['Krabbox', 'de'], ['Crabrawler', 'es'], ['Crabrawler', 'it'], ['Crabrawler', 'en'], ['マケンカニ', 'ja'], ['好胜蟹', 'zh-Hans']]","[[1, 'fighting']]"
740,crabominable,17,1800,"[['ケケンカニ', 'ja-Hrkt'], ['Kekenkani', 'roomaji'], ['모단단게', 'ko'], ['好勝毛蟹', 'zh-Hant'], ['Crabominable', 'fr'], ['Krawell', 'de'], ['Crabominable', 'es'], ['Crabominable', 'it'], ['Crabominable', 'en'], ['ケケンカニ', 'ja'], ['好胜毛蟹', 'zh-Hans']]","[[1, 'fighting'], [2, 'ice']]"
741,oricorio-baile,6,34,"[['オドリドリ', 'ja-Hrkt'], ['Odoridori', 'roomaji'], ['춤추새', 'ko'], ['花舞鳥', 'zh-Hant'], ['Plumeline', 'fr'], ['Choreogel', 'de'], ['Oricorio', 'es'], ['Oricorio', 'it'], ['Oricorio', 'en'], ['オドリドリ', 'ja'], ['花舞鸟', 'zh-Hans']]","[[1, 'fire'], [2, 'flying']]"
742,cutiefly,1,2,"[['アブリー', 'ja-Hrkt'], ['Abuly', 'roomaji'], ['에블리', 'ko'], ['萌虻', 'zh-Hant'], ['Bombydou', 'fr'], ['Wommel', 'de'], ['Cutiefly', 'es'], ['Cutiefly', 'it'], ['Cutiefly', 'en'], ['アブリー', 'ja'], ['萌虻', 'zh-Hans']]","[[1, 'bug'], [2, 'fairy']]"
743,ribombee,2,5,"[['アブリボン', 'ja-Hrkt'], ['Aburibbon', 'roomaji'], ['에리본', 'ko'], ['蝶結萌虻', 'zh-Hant'], ['Rubombelle', 'fr'], ['Bandelby', 'de'], ['Ribombee', 'es'], ['Ribombee', 'it'], ['Ribombee', 'en'], ['アブリボン', 'ja'], ['蝶结萌虻', 'zh-Hans']]","[[1, 'bug'], [2, 'fairy']]"
744,rockruff,5,92,"[['イワンコ', 'ja-Hrkt'], ['Iwanko', 'roomaji'], ['암멍이', 'ko'], ['岩狗狗', 'zh-Hant'], ['Rocabot', 'fr'], ['Wuffels', 'de'], ['Rockruff', 'es'], ['Rockruff', 'it'], ['Rockruff', 'en'], ['イワンコ', 'ja'], ['岩狗狗', 'zh-Hans']]","[[1, 'rock']]"
745,lycanroc-midday,8,250,"[['ルガルガン', 'ja-Hrkt'], ['Lugarugan', 'roomaji'], ['루가루암', 'ko'], ['鬃岩狼人', 'zh-Hant'], ['Lougaroc', 'fr'], ['Wolwerock', 'de'], ['Lycanroc', 'es'], ['Lycanroc', 'it'], ['Lycanroc', 'en'], ['ルガルガン', 'ja'], ['鬃岩狼人', 'zh-Hans']]","[[1, 'rock']]"
746,wishiwashi-solo,2,3,"[['ヨワシ', 'ja-Hrkt'], ['Yowashi', 'roomaji'], ['약어리', 'ko'], ['弱丁魚', 'zh-Hant'], ['Froussardine', 'fr'], ['Lusardin', 'de'], ['Wishiwashi', 'es'], ['Wishiwashi', 'it'], ['Wishiwashi', 'en'], ['ヨワシ', 'ja'], ['弱丁鱼', 'zh-Hans']]","[[1, 'water']]"
747,mareanie,4,80,"[['ヒドイデ', 'ja-Hrkt'], ['Hidoide', 'roomaji'], ['시마사리', 'ko'], ['好壞星', 'zh-Hant'], ['Vorastérie', 'fr'], ['Garstella', 'de'], ['Mareanie', 'es'], ['Mareanie', 'it'], ['Mareanie', 'en'], ['ヒドイデ', 'ja'], ['好坏星', 'zh-Hans']]","[[1, 'poison'], [2, 'water']]"
748,toxapex,7,145,"[['ドヒドイデ', 'ja-Hrkt'], ['Dohidoide', 'roomaji'], ['더시마사리', 'ko'], ['超壞星', 'zh-Hant'], ['Prédastérie', 'fr'], ['Aggrostella', 'de'], ['Toxapex', 'es'], ['Toxapex', 'it'], ['Toxapex', 'en'], ['ドヒドイデ', 'ja'], ['超坏星', 'zh-Hans']]","[[1, 'poison'], [2, 'water']]"
749,mudbray,10,1100,"[['ドロバンコ', 'ja-Hrkt'], ['Dorobanko', 'roomaji'], ['머드나기', 'ko'], ['泥驢仔', 'zh-Hant'], ['Tiboudet', 'fr'], ['Pampuli', 'de'], ['Mudbray', 'es'], ['Mudbray', 'it'], ['Mudbray', 'en'], ['ドロバンコ', 'ja'], ['泥驴仔', 'zh-Hans']]","[[1, 'ground']]"
750,mudsdale,25,9200,"[['バンバドロ', 'ja-Hrkt'], ['Banbadoro', 'roomaji'], ['만마드', 'ko'], ['重泥挽馬', 'zh-Hant'], ['Bourrinos', 'fr'], ['Pampross', 'de'], ['Mudsdale', 'es'], ['Mudsdale', 'it'], ['Mudsdale', 'en'], ['バンバドロ', 'ja'], ['重泥挽马', 'zh-Hans']]","[[1, 'ground']]"
751,dewpider,3,40,"[['シズクモ', 'ja-Hrkt'], ['Shizukumo', 'roomaji'], ['물거미', 'ko'], ['滴蛛', 'zh-Hant'], ['Araqua', 'fr'], ['Araqua', 'de'], ['Dewpider', 'es'], ['Dewpider', 'it'], ['Dewpider', 'en'], ['シズクモ', 'ja'], ['滴蛛', 'zh-Hans']]","[[1, 'water'], [2, 'bug']]"
752,araquanid,18,820,"[['オニシズクモ', 'ja-Hrkt'], ['Onishizukumo', 'roomaji'], ['깨비물거미', 'ko'], ['滴蛛霸', 'zh-Hant'], ['Tarenbulle', 'fr'], ['Aranestro', 'de'], ['Araquanid', 'es'], ['Araquanid', 'it'], ['Araquanid', 'en'], ['オニシズクモ', 'ja'], ['滴蛛霸', 'zh-Hans']]","[[1, 'water'], [2, 'bug']]"
753,fomantis,3,15,"[['カリキリ', 'ja-Hrkt'], ['Karikiri', 'roomaji'], ['짜랑랑', 'ko'], ['偽螳草', 'zh-Hant'], ['Mimantis', 'fr'], ['Imantis', 'de'], ['Fomantis', 'es'], ['Fomantis', 'it'], ['Fomantis', 'en'], ['カリキリ', 'ja'], ['伪螳草', 'zh-Hans']]","[[1, 'grass']]"
754,lurantis,9,185,"[['ラランテス', 'ja-Hrkt'], ['Lalantes', 'roomaji'], ['라란티스', 'ko'], ['蘭螳花', 'zh-Hant'], ['Floramantis', 'fr'], ['Mantidea', 'de'], ['Lurantis', 'es'], ['Lurantis', 'it'], ['Lurantis', 'en'], ['ラランテス', 'ja'], ['兰螳花', 'zh-Hans']]","[[1, 'grass']]"
755,morelull,2,15,"[['ネマシュ', 'ja-Hrkt'], ['Nemasyu', 'roomaji'], ['자마슈', 'ko'], ['睡睡菇', 'zh-Hant'], ['Spododo', 'fr'], ['Bubungus', 'de'], ['Morelull', 'es'], ['Morelull', 'it'], ['Morelull', 'en'], ['ネマシュ', 'ja'], ['睡睡菇', 'zh-Hans']]","[[1, 'grass'], [2, 'fairy']]"
756,shiinotic,10,115,"[['マシェード', 'ja-Hrkt'], ['Mashade', 'roomaji'], ['마셰이드', 'ko'], ['燈罩夜菇', 'zh-Hant'], ['Lampignon', 'fr'], ['Lamellux', 'de'], ['Shiinotic', 'es'], ['Shiinotic', 'it'], ['Shiinotic', 'en'], ['マシェード', 'ja'], ['灯罩夜菇', 'zh-Hans']]","[[1, 'grass'], [2, 'fairy']]"
757,salandit,6,48,"[['ヤトウモリ', 'ja-Hrkt'], ['Yatoumori', 'roomaji'], ['야도뇽', 'ko'], ['夜盜火蜥', 'zh-Hant'], ['Tritox', 'fr'], ['Molunk', 'de'], ['Salandit', 'es'], ['Salandit', 'it'], ['Salandit', 'en'], ['ヤトウモリ', 'ja'], ['夜盗火蜥', 'zh-Hans']]","[[1, 'poison'], [2, 'fire']]"
758,salazzle,12,222,"[['エンニュート', 'ja-Hrkt'], ['Ennewt', 'roomaji'], ['염뉴트', 'ko'], ['焰后蜥', 'zh-Hant'], ['Malamandre', 'fr'], ['Amfira', 'de'], ['Salazzle', 'es'], ['Salazzle', 'it'], ['Salazzle', 'en'], ['エンニュート', 'ja'], ['焰后蜥', 'zh-Hans']]","[[1, 'poison'], [2, 'fire']]"
759,stufful,5,68,"[['ヌイコグマ', 'ja-Hrkt'], ['Nuikoguma', 'roomaji'], ['포곰곰', 'ko'], ['童偶熊', 'zh-Hant'], ['Nounourson', 'fr'], ['Velursi', 'de'], ['Stufful', 'es'], ['Stufful', 'it'], ['Stufful', 'en'], ['ヌイコグマ', 'ja'], ['童偶熊', 'zh-Hans']]","[[1, 'normal'], [2, 'fighting']]"
760,bewear,21,1350,"[['キテルグマ', 'ja-Hrkt'], ['Kiteruguma', 'roomaji'], ['이븐곰', 'ko'], ['穿著熊', 'zh-Hant'], ['Chelours', 'fr'], ['Kosturso', 'de'], ['Bewear', 'es'], ['Bewear', 'it'], ['Bewear', 'en'], ['キテルグマ', 'ja'], ['穿着熊', 'zh-Hans']]","[[1, 'normal'], [2, 'fighting']]"
761,bounsweet,3,32,"[['アマカジ', 'ja-Hrkt'], ['Amakaji', 'roomaji'], ['달콤아', 'ko'], ['甜竹竹', 'zh-Hant'], ['Croquine', 'fr'], ['Frubberl', 'de'], ['Bounsweet', 'es'], ['Bounsweet', 'it'], ['Bounsweet', 'en'], ['アマカジ', 'ja'], ['甜竹竹', 'zh-Hans']]","[[1, 'grass']]"
762,steenee,7,82,"[['Steenee', 'it'], ['アママイコ', 'ja-Hrkt'], ['Amamaiko', 'roomaji'], ['달무리나', 'ko'], ['甜舞妮', 'zh-Hant'], ['Candine', 'fr'], ['Frubaila', 'de'], ['Steenee', 'es'], ['Steenee', 'en'], ['アママイコ', 'ja'], ['甜舞妮', 'zh-Hans']]","[[1, 'grass']]"
763,tsareena,12,214,"[['アマージョ', 'ja-Hrkt'], ['Amajo', 'roomaji'], ['달코퀸', 'ko'], ['甜冷美后', 'zh-Hant'], ['Sucreine', 'fr'], ['Fruyal', 'de'], ['Tsareena', 'es'], ['Tsareena', 'it'], ['Tsareena', 'en'], ['アマージョ', 'ja'], ['甜冷美后', 'zh-Hans']]","[[1, 'grass']]"
764,comfey,1,3,"[['キュワワー', 'ja-Hrkt'], ['Cuwawa', 'roomaji'], ['큐아링', 'ko'], ['花療環環', 'zh-Hant'], ['Guérilande', 'fr'], ['Curelei', 'de'], ['Comfey', 'es'], ['Comfey', 'it'], ['Comfey', 'en'], ['キュワワー', 'ja'], ['花疗环环', 'zh-Hans']]","[[1, 'fairy']]"
765,oranguru,15,760,"[['ヤレユータン', 'ja-Hrkt'], ['Yareyuutan', 'roomaji'], ['하랑우탄', 'ko'], ['智揮猩', 'zh-Hant'], ['Gouroutan', 'fr'], ['Kommandutan', 'de'], ['Oranguru', 'es'], ['Oranguru', 'it'], ['Oranguru', 'en'], ['ヤレユータン', 'ja'], ['智挥猩', 'zh-Hans']]","[[1, 'normal'], [2, 'psychic']]"
766,passimian,20,828,"[['ナゲツケサル', 'ja-Hrkt'], ['Nagetukesaru', 'roomaji'], ['내던숭이', 'ko'], ['投擲猴', 'zh-Hant'], ['Quartermac', 'fr'], ['Quartermak', 'de'], ['Passimian', 'es'], ['Passimian', 'it'], ['Passimian', 'en'], ['ナゲツケサル', 'ja'], ['投掷猴', 'zh-Hans']]","[[1, 'fighting']]"
767,wimpod,5,120,"[['コソクムシ', 'ja-Hrkt'], ['Kosokumushi', 'roomaji'], ['꼬시레', 'ko'], ['膽小蟲', 'zh-Hant'], ['Sovkipou', 'fr'], ['Reißlaus', 'de'], ['Wimpod', 'es'], ['Wimpod', 'it'], ['Wimpod', 'en'], ['コソクムシ', 'ja'], ['胆小虫', 'zh-Hans']]","[[1, 'bug'], [2, 'water']]"
768,golisopod,20,1080,"[['グソクムシャ', 'ja-Hrkt'], ['Gusokumusha', 'roomaji'], ['갑주무사', 'ko'], ['具甲武者', 'zh-Hant'], ['Sarmuraï', 'fr'], ['Tectass', 'de'], ['Golisopod', 'es'], ['Golisopod', 'it'], ['Golisopod', 'en'], ['グソクムシャ', 'ja'], ['具甲武者', 'zh-Hans']]","[[1, 'bug'], [2, 'water']]"
769,sandygast,5,700,"[['スナバァ', 'ja-Hrkt'], ['Sunaba', 'roomaji'], ['모래꿍', 'ko'], ['沙丘娃', 'zh-Hant'], ['Bacabouh', 'fr'], ['Sankabuh', 'de'], ['Sandygast', 'es'], ['Sandygast', 'it'], ['Sandygast', 'en'], ['スナバァ', 'ja'], ['沙丘娃', 'zh-Hans']]","[[1, 'ghost'], [2, 'ground']]"
770,palossand,13,2500,"[['シロデスナ', 'ja-Hrkt'], ['Sirodethna', 'roomaji'], ['모래성이당', 'ko'], ['噬沙堡爺', 'zh-Hant'], ['Trépassable', 'fr'], ['Colossand', 'de'], ['Palossand', 'es'], ['Palossand', 'it'], ['Palossand', 'en'], ['シロデスナ', 'ja'], ['噬沙堡爷', 'zh-Hans']]","[[1, 'ghost'], [2, 'ground']]"
771,pyukumuku,3,12,"[['ナマコブシ', 'ja-Hrkt'], ['Namakobushi', 'roomaji'], ['해무기', 'ko'], ['拳海參', 'zh-Hant'], ['Concombaffe', 'fr'], ['Gufa', 'de'], ['Pyukumuku', 'es'], ['Pyukumuku', 'it'], ['Pyukumuku', 'en'], ['ナマコブシ', 'ja'], ['拳海参', 'zh-Hans']]","[[1, 'water']]"
772,type-null,19,1205,"[['タイプ：ヌル', 'ja-Hrkt'], ['Null', 'roomaji'], ['타입:널', 'ko'], ['屬性：空', 'zh-Hant'], ['Type:0', 'fr'], ['Typ:Null', 'de'], ['Código Cero', 'es'], ['Tipo Zero', 'it'], ['Type: Null', 'en'], ['タイプ：ヌル', 'ja'], ['属性：空', 'zh-Hans']]","[[1, 'normal']]"
773,silvally,23,1005,"[['シルヴァディ', 'ja-Hrkt'], ['Silvady', 'roomaji'], ['실버디', 'ko'], ['銀伴戰獸', 'zh-Hant'], ['Silvallié', 'fr'], ['Amigento', 'de'], ['Silvally', 'es'], ['Silvally', 'it'], ['Silvally', 'en'], ['シルヴァディ', 'ja'], ['银伴战兽', 'zh-Hans']]","[[1, 'normal']]"
774,minior-red-meteor,3,400,"[['メテノ', 'ja-Hrkt'], ['Meteno', 'roomaji'], ['메테노', 'ko'], ['小隕星', 'zh-Hant'], ['Météno', 'fr'], ['Meteno', 'de'], ['Minior', 'es'], ['Minior', 'it'], ['Minior', 'en'], ['メテノ', 'ja'], ['小陨星', 'zh-Hans']]","[[1, 'rock'], [2, 'flying']]"
775,komala,4,199,"[['ネッコアラ', 'ja-Hrkt'], ['Nekkoara', 'roomaji'], ['자말라', 'ko'], ['樹枕尾熊', 'zh-Hant'], ['Dodoala', 'fr'], ['Koalelu', 'de'], ['Komala', 'es'], ['Komala', 'it'], ['Komala', 'en'], ['ネッコアラ', 'ja'], ['树枕尾熊', 'zh-Hans']]","[[1, 'normal']]"
776,turtonator,20,2120,"[['バクガメス', 'ja-Hrkt'], ['Bakugames', 'roomaji'], ['폭거북스', 'ko'], ['爆焰龜獸', 'zh-Hant'], ['Boumata', 'fr'], ['Tortunator', 'de'], ['Turtonator', 'es'], ['Turtonator', 'it'], ['Turtonator', 'en'], ['バクガメス', 'ja'], ['爆焰龟兽', 'zh-Hans']]","[[1, 'fire'], [2, 'dragon']]"
777,togedemaru,3,33,"[['トゲデマル', 'ja-Hrkt'], ['Togedemaru', 'roomaji'], ['토게데마루', 'ko'], ['托戈德瑪爾', 'zh-Hant'], ['Togedemaru', 'fr'], ['Togedemaru', 'de'], ['Togedemaru', 'es'], ['Togedemaru', 'it'], ['Togedemaru', 'en'], ['トゲデマル', 'ja'], ['托戈德玛尔', 'zh-Hans']]","[[1, 'electric'], [2, 'steel']]"
778,mimikyu-disguised,2,7,"[['ミミッキュ', 'ja-Hrkt'], ['Mimikkyu', 'roomaji'], ['따라큐', 'ko'], ['謎擬Ｑ', 'zh-Hant'], ['Mimiqui', 'fr'], ['Mimigma', 'de'], ['Mimikyu', 'es'], ['Mimikyu', 'it'], ['Mimikyu', 'en'], ['ミミッキュ', 'ja'], ['谜拟丘', 'zh-Hans']]","[[1, 'ghost'], [2, 'fairy']]"
779,bruxish,9,190,"[['ハギギシリ', 'ja-Hrkt'], ['Hagigishiri', 'roomaji'], ['치갈기', 'ko'], ['磨牙彩皮魚', 'zh-Hant'], ['Denticrisse', 'fr'], ['Knirfish', 'de'], ['Bruxish', 'es'], ['Bruxish', 'it'], ['Bruxish', 'en'], ['ハギギシリ', 'ja'], ['磨牙彩皮鱼', 'zh-Hans']]","[[1, 'water'], [2, 'psychic']]"
780,drampa,30,1850,"[['ジジーロン', 'ja-Hrkt'], ['Jijilong', 'roomaji'], ['할비롱', 'ko'], ['老翁龍', 'zh-Hant'], ['Draïeul', 'fr'], ['Sen-Long', 'de'], ['Drampa', 'es'], ['Drampa', 'it'], ['Drampa', 'en'], ['ジジーロン', 'ja'], ['老翁龙', 'zh-Hans']]","[[1, 'normal'], [2, 'dragon']]"
781,dhelmise,39,2100,"[['ダダリン', 'ja-Hrkt'], ['Dadarin', 'roomaji'], ['타타륜', 'ko'], ['破破舵輪', 'zh-Hant'], ['Sinistrail', 'fr'], ['Moruda', 'de'], ['Dhelmise', 'es'], ['Dhelmise', 'it'], ['Dhelmise', 'en'], ['ダダリン', 'ja'], ['破破舵轮', 'zh-Hans']]","[[1, 'ghost'], [2, 'grass']]"
